t_radio|Air|Akashvani Ranchi|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-ranchi.webp|Jharkhand|https://radio.wavespb.com/live/66b77f1dfee894bc/66b77f1dfee894bc.m3u8
t_radio|Air|FM Rainbow Ranchi|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/fm-rainbow-ranchi.webp|Jharkhand|https://radio.wavespb.com/live/af6f533f997d4ae1/af6f533f997d4ae1.m3u8
t_radio|Air|VBS Ranchi|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/vbs-ranchi.webp|Jharkhand|https://radio.wavespb.com/live/d839e1ea3f3fd644/d839e1ea3f3fd644.m3u8
t_radio|Air|Akashvani Bellari|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-bellari.webp|Karnataka|https://radio.wavespb.com/live/5a457983e1e7e12f/5a457983e1e7e12f.m3u8
t_radio|Air|Akashvani Karnataka|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-karnataka.webp|Karnataka|https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio030/hlspbaudio030_Auto.m3u8
t_radio|Air|Amrutvarshini|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/amrutvarshini.webp|Karnataka|https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio028/hlspbaudio028_Auto.m3u8
t_radio|Air|Rainbow Kannada Kaamanbilu|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/rainbow-kannada-kaamanbilu.webp|Karnataka|https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio027/hlspbaudio027_Auto.m3u8
t_radio|Air|VB Kannada|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/vb-kannada.webp|Karnataka|https://airhlspush.pc.cdn.bitgravity.com/httppush/hlspbaudio026/hlspbaudio026_Auto.m3u8
t_radio|Air|Akashvani Bhadravati|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-bhadravati.webp|Karnataka|https://radio.wavespb.com/live/ad5b1f0e1fd2e000/ad5b1f0e1fd2e000.m3u8
t_radio|Air|Akashvani Bijapur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-bijapur.webp|Karnataka|https://radio.wavespb.com/live/8a8894314ac7be31/8a8894314ac7be31.m3u8
t_radio|Air|Akashvani Chitradurga|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-chitradurga.webp|Karnataka|https://radio.wavespb.com/live/c0b739e6443d99be/c0b739e6443d99be.m3u8
t_radio|Air|Akashvani Dharwad|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-dharwad.webp|Karnataka|https://radio.wavespb.com/live/449dcf0b33491e65/449dcf0b33491e65.m3u8
